Call  Failure,Complains,Subscription  Length,Charge  Amount,Seconds of Use,Frequency of use,Frequency of SMS,Distinct Called Numbers,Age Group,Tariff Plan,Status,Age,Customer Value,Churn,Customer Value_to_Use_Freq,Seconds_Used_To_freq
19.0,0.0,39.0,3.0,3358.0,76.0,387.0,41.0,3.0,1.0,1,30.0,1685.36,0.0,22.17578947368421,44.18421052631579
6.0,0.0,9.0,3.0,4990.0,50.0,236.0,25.0,3.0,1.0,1,30.0,1145.6,0.0,22.912,99.8
15.0,0.0,28.0,2.0,1645.0,44.0,58.0,19.0,2.0,1.0,1,25.0,337.005,0.0,7.659204545454545,37.38636363636363
21.0,0.0,28.0,2.0,2240.0,49.0,34.0,15.0,2.0,1.0,1,25.0,256.005,0.0,5.224591836734694,45.714285714285715
6.0,0.0,33.0,2.0,6850.0,110.0,239.0,29.0,2.0,2.0,1,25.0,1388.7,0.0,12.624545454545455,62.27272727272727
0.0,0.0,35.0,0.0,12758.0,152.0,0.0,42.0,3.0,1.0,1,30.0,516.4,0.0,3.3973684210526316,83.9342105263158
28.0,0.0,43.0,5.506072783915396,10740.0,105.0,16.0,45.0,5.0,2.0,1,55.0,186.675,0.0,1.777857142857143,102.28571428571429
1.0,0.0,31.0,1.0,6545.0,104.0,232.0,27.0,2.0,2.0,1,25.0,1343.205,0.0,12.915432692307691,62.93269230769231
7.0,0.0,35.0,0.0,5108.0,87.0,1.0,24.0,2.0,1.0,1,25.0,238.275,1.0,2.738793103448276,58.71264367816092
6.0,0.0,36.0,0.0,2780.0,53.0,175.0,23.0,2.0,1.0,1,25.0,914.985,0.0,17.263867924528302,52.45283018867924
25.0,0.0,37.0,2.0,15025.0,219.0,22.0,28.0,3.0,1.0,1,30.0,697.76,0.0,3.1861187214611872,68.60730593607306
2.0,0.0,35.0,2.0,6795.0,90.0,200.0,39.0,3.0,1.0,1,30.0,1075.4,0.0,11.94888888888889,75.5
0.0,0.0,27.0,0.0,420.0,5.0,3.0,5.0,4.0,1.0,2,45.0,18.125,0.0,3.625,84.0
14.0,0.0,28.0,1.0,15060.0,221.0,0.0,75.16185358381713,2.0,1.0,1,25.0,687.645,0.0,3.1115158371040725,68.1447963800905
0.0,0.0,31.0,0.0,6480.0,91.0,7.0,20.0,4.0,1.0,1,45.0,181.775,0.0,1.9975274725274725,71.20879120879121
14.0,0.0,40.0,1.0,14268.0,176.0,16.0,49.0,3.0,1.0,1,30.0,641.76,0.0,3.6463636363636365,81.06818181818181
0.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2,30.0,0.0,1.0,4.236490036231884,60.055842970176506
5.0,0.0,37.0,1.0,6745.0,89.0,188.0,26.0,3.0,1.0,1,30.0,1025.36,0.0,11.520898876404493,75.78651685393258
6.0,0.0,38.0,1.0,2605.0,42.0,287.0,18.0,3.0,1.0,1,30.0,1253.88,0.0,29.854285714285716,62.023809523809526
5.0,0.0,37.0,0.0,4008.0,66.0,26.0,37.0,1.0,1.0,1,15.0,367.07,0.0,5.5616666666666665,60.72727272727273
0.0,0.0,34.0,0.0,1363.0,19.0,0.0,4.0,3.0,1.0,1,30.0,55.28,0.0,2.909473684210526,71.73684210526316
7.0,0.0,23.0,0.0,1110.0,27.0,21.0,14.0,2.0,1.0,1,25.0,145.665,0.0,5.395,41.111111111111114
7.0,0.0,13.0,0.0,8628.0,165.0,66.0,38.0,4.0,1.0,1,45.0,384.825,0.0,2.332272727272727,52.29090909090909
7.0,0.0,10.0,1.0,4580.0,40.0,190.0,8.0,3.0,1.0,1,30.0,944.8,0.0,23.619999999999997,114.5
11.0,0.0,36.0,4.0,7270.0,122.0,278.0,35.0,3.0,2.0,1,30.0,1407.68,0.0,11.538360655737705,59.59016393442623
3.0,0.0,37.0,0.0,7508.0,127.0,384.0,43.0,2.0,1.0,1,25.0,2022.0192142693083,0.0,16.311614173228346,59.118110236220474
9.0,0.0,10.0,0.0,6087.0,129.0,70.0,39.0,1.0,2.0,1,15.0,726.88,0.0,5.634728682170542,47.18604651162791
11.0,0.0,40.0,1.0,2855.0,46.0,301.0,23.0,3.0,1.0,1,30.0,1320.04,0.0,28.696521739130436,62.06521739130435
10.0,1.0,40.0,0.0,2348.0,46.0,44.0,35.0,3.0,1.0,2,30.0,271.76,1.0,5.907826086956521,51.04347826086956
3.0,0.0,37.0,0.0,1115.0,19.0,14.0,6.0,2.0,1.0,2,25.0,114.03,0.0,6.001578947368421,58.68421052631579
0.0,1.0,11.0,1.0,1263.0,15.0,3.0,9.0,3.0,1.0,1,30.0,63.12,1.0,4.208,84.2
9.0,0.0,34.0,0.0,4118.0,64.0,0.0,31.0,1.0,1.0,1,15.0,230.01,0.0,3.59390625,64.34375
3.0,0.0,39.0,0.0,990.0,19.0,0.0,10.0,2.0,1.0,2,25.0,45.405,0.0,2.3897368421052634,52.10526315789474
0.0,0.0,29.0,0.0,5935.0,70.0,164.0,18.0,3.0,1.0,1,30.0,896.2,0.0,12.802857142857144,84.78571428571429
6.0,0.0,38.0,1.0,1973.0,31.0,7.0,8.0,4.0,1.0,1,45.0,67.6,0.0,2.1806451612903226,63.645161290322584
0.0,0.0,36.0,0.0,1423.0,22.0,0.0,6.0,3.0,1.0,1,30.0,57.8,0.0,2.627272727272727,64.68181818181819
9.0,0.0,32.0,1.0,1828.0,49.0,45.0,74.0,5.0,1.0,1,55.0,95.655,0.0,1.9521428571428572,37.30612244897959
17.0,0.0,32.0,2.0,1530.0,44.0,34.0,16.0,2.0,1.0,1,25.0,223.83,0.0,5.087045454545454,34.77272727272727
8.0,0.0,42.0,2.0,4595.0,85.0,12.0,29.0,3.0,1.0,1,30.0,235.2,0.0,2.767058823529412,54.05882352941177
26.0,1.0,30.0,0.0,1260.0,47.0,15.0,18.0,2.0,1.0,2,25.0,126.315,1.0,2.6875531914893616,26.80851063829787
11.0,0.0,29.0,2.0,1810.0,43.0,209.0,16.0,3.0,2.0,1,30.0,910.12,0.0,21.165581395348838,42.093023255813954
8.0,0.0,41.0,2.0,3145.0,34.0,15.0,17.0,4.0,1.0,1,45.0,116.975,0.0,3.4404411764705882,92.5
0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1,55.0,0.0,0.0,4.236490036231884,60.055842970176506
0.0,0.0,36.0,1.0,93.0,1.0,2.0,2.0,5.0,1.0,1,55.0,4.41,0.0,4.41,93.0
0.0,0.0,13.0,1.0,1837.0,28.0,0.0,17.0,3.0,1.0,1,30.0,74.6,0.0,2.664285714285714,65.60714285714286
6.0,0.0,38.0,0.0,15360.0,184.0,154.0,33.0,2.0,1.0,1,25.0,1392.48,0.0,7.567826086956522,83.47826086956522
13.0,0.0,39.0,4.0,7450.0,130.0,289.0,40.0,3.0,2.0,1,30.0,1459.2,0.0,11.224615384615385,57.30769230769231
6.0,0.0,39.0,1.0,4110.0,78.0,0.0,27.0,3.0,1.0,1,30.0,167.52,0.0,2.147692307692308,52.69230769230769
9.0,0.0,28.0,0.0,1730.0,26.0,49.0,20.0,4.0,1.0,2,45.0,166.4,0.0,6.4,66.53846153846153
14.0,0.0,38.0,0.0,2573.0,50.0,41.0,33.0,4.0,1.0,2,45.0,168.075,1.0,3.3615,51.46
2.0,0.0,38.0,0.0,2170.0,38.0,276.0,15.0,3.0,1.0,1,30.0,1192.32,0.0,31.376842105263155,57.10526315789474
4.0,0.0,35.0,0.0,15180.0,176.0,143.0,28.0,2.0,1.0,1,25.0,1334.52,0.0,7.5825,86.25
4.0,0.0,26.0,0.0,1568.0,39.0,30.0,68.0,4.0,1.0,1,45.0,115.175,0.0,2.953205128205128,40.205128205128204
17.0,0.0,27.0,1.0,15710.0,229.0,0.0,75.16185358381713,2.0,1.0,1,25.0,717.255,0.0,3.132117903930131,68.60262008733625
2.0,0.0,34.0,0.0,3833.0,57.0,0.0,31.0,2.0,1.0,1,25.0,175.05,0.0,3.0710526315789477,67.24561403508773
19.0,0.0,16.0,2.0,6518.0,139.0,81.0,39.0,2.0,2.0,1,25.0,664.065,0.0,4.777446043165468,46.89208633093525
19.0,1.0,43.0,0.0,3555.0,57.0,31.0,24.0,3.0,1.0,2,30.0,268.48,1.0,4.710175438596491,62.36842105263158
2.0,0.0,37.0,0.0,1065.0,15.0,9.0,14.0,2.0,1.0,2,25.0,89.1,0.0,5.9399999999999995,71.0
5.0,0.0,45.0,0.0,578.0,15.0,22.0,10.0,3.0,1.0,2,30.0,111.72,0.0,7.4479999999999995,38.53333333333333
1.0,0.0,10.0,1.0,3985.0,35.0,197.0,12.0,3.0,1.0,1,30.0,948.8,0.0,27.108571428571427,113.85714285714286
15.0,0.0,15.0,2.0,6688.0,145.0,99.0,55.0,1.0,2.0,1,15.0,920.315,0.0,6.347,46.12413793103448
5.0,0.0,22.0,0.0,805.0,20.0,0.0,7.0,1.0,1.0,1,15.0,45.375,0.0,2.26875,40.25
5.0,0.0,37.0,0.0,3065.0,71.0,7.0,28.0,3.0,1.0,1,30.0,153.44,0.0,2.16112676056338,43.16901408450704
0.0,0.0,33.0,0.0,2703.0,65.0,0.0,26.0,2.0,1.0,1,25.0,124.56,0.0,1.9163076923076923,41.58461538461538
7.0,0.0,20.0,1.0,2000.0,32.0,35.0,16.0,3.0,1.0,1,30.0,221.28,0.0,6.915,62.5
0.0,0.0,21.0,0.0,2860.0,52.0,0.0,19.0,3.0,1.0,1,30.0,116.48,0.0,2.24,55.0
0.0,0.0,18.0,0.0,1095.0,16.0,7.0,6.0,2.0,1.0,1,25.0,81.495,0.0,5.0934375,68.4375
5.0,0.0,37.0,1.0,3500.0,32.0,409.8875997145183,6.0,3.0,1.0,1,30.0,2022.0192142693083,0.0,64.915,109.375
8.0,0.0,40.0,1.0,2698.0,64.0,9.0,35.0,2.0,1.0,1,25.0,164.79,0.0,2.57484375,42.15625
18.0,0.0,41.0,3.0,5530.0,100.0,17.0,27.0,4.0,1.0,1,45.0,183.25,0.0,1.8325,55.3
18.0,0.0,24.0,5.0,3418.0,61.0,53.0,27.0,4.0,2.0,1,45.0,219.475,0.0,3.597950819672131,56.032786885245905
14.0,0.0,36.0,2.0,9520.0,126.0,145.0,41.0,3.0,1.0,1,30.0,965.84,0.0,7.665396825396826,75.55555555555556
10.0,0.0,35.0,2.0,7280.0,104.0,30.0,27.0,5.0,1.0,1,55.0,155.76,0.0,1.4976923076923077,70.0
9.0,0.0,28.0,1.0,1505.0,36.0,168.0,9.0,2.0,2.0,1,25.0,825.345,0.0,22.92625,41.80555555555556
5.0,0.0,34.0,0.0,2033.0,48.0,320.0,18.0,2.0,1.0,1,25.0,1533.645,0.0,31.9509375,42.354166666666664
16.0,0.0,40.0,2.0,4080.0,88.0,39.0,30.0,3.0,1.0,1,30.0,322.72,0.0,3.6672727272727275,46.36363636363637
9.0,0.0,38.0,1.0,3585.0,81.0,23.0,25.0,3.0,1.0,1,30.0,238.64,0.0,2.946172839506173,44.25925925925926
9.0,0.0,38.0,1.0,5593.0,94.0,29.0,26.0,2.0,1.0,1,25.0,386.415,1.0,4.1107978723404255,59.5
25.0,1.0,33.0,0.0,1145.0,48.0,25.0,20.0,2.0,1.0,2,25.0,166.185,1.0,3.4621875,23.854166666666668
0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1,45.0,0.0,0.0,4.236490036231884,60.055842970176506
20.0,0.0,15.0,1.0,6618.0,145.0,82.0,40.0,2.0,2.0,1,25.0,673.335,0.0,4.643689655172414,45.641379310344824
3.0,0.0,41.0,0.0,5613.0,95.0,8.0,11.0,3.0,1.0,1,30.0,260.32,0.0,2.7402105263157894,59.084210526315786
0.0,0.0,27.0,0.0,2535.0,10.0,0.0,11.0,3.0,1.0,1,30.0,101.8,0.0,10.18,162.0409466248351
8.0,0.0,39.0,0.0,1420.0,25.0,21.0,8.0,3.0,1.0,2,30.0,141.8,0.0,5.672000000000001,56.8
5.0,0.0,31.0,0.0,1710.0,40.0,30.0,16.0,3.0,1.0,2,30.0,190.0,0.0,4.75,42.75
10.0,0.0,21.0,4.0,2852.0,51.0,39.0,20.0,3.0,1.0,1,30.0,272.12,0.0,5.335686274509804,55.92156862745098
0.0,0.0,24.0,0.0,520.0,4.0,14.0,1.0,4.0,1.0,2,45.0,48.1,0.0,12.025,130.0
12.0,0.0,39.0,2.0,11770.0,160.0,18.0,49.0,4.0,1.0,1,45.0,343.25,0.0,2.1453125,73.5625
0.0,0.0,26.0,0.0,3100.0,63.0,12.0,26.0,3.0,1.0,1,30.0,174.52,0.0,2.7701587301587303,49.20634920634921
5.0,0.0,33.0,0.0,920.0,10.0,7.0,7.0,2.0,1.0,2,25.0,73.35,0.0,7.334999999999999,92.0
1.0,0.0,25.0,0.0,1255.0,33.0,188.0,9.0,2.0,2.0,1,25.0,903.96,0.0,27.392727272727274,38.03030303030303
0.0,0.0,28.0,0.0,2580.0,12.0,0.0,8.0,3.0,1.0,1,30.0,103.68,0.0,8.64,162.0409466248351
10.0,0.0,39.0,1.0,4313.0,72.0,33.0,39.0,1.0,1.0,1,15.0,422.675,0.0,5.870486111111111,59.90277777777778
17.0,0.0,16.0,0.0,9123.0,171.0,48.0,38.0,4.0,1.0,1,45.0,352.35,0.0,2.060526315789474,53.35087719298246
7.0,0.0,20.0,1.0,2000.0,32.0,35.0,16.0,3.0,1.0,1,30.0,221.28,0.0,6.915,62.5
8.0,0.0,15.0,3.0,4775.0,48.0,232.0,16.0,3.0,1.0,1,30.0,1120.92,0.0,23.352500000000003,99.47916666666667
9.0,0.0,41.0,2.0,2780.0,51.0,324.0,24.0,4.0,1.0,1,45.0,880.775,0.0,17.270098039215686,54.509803921568626
0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2,25.0,0.0,1.0,4.236490036231884,60.055842970176506
15.0,0.0,43.0,1.0,2713.0,70.0,374.0,30.0,3.0,1.0,1,30.0,1607.32,0.0,22.961714285714283,38.75714285714286
22.0,0.0,32.0,2.0,15950.0,240.0,4.0,75.16185358381713,2.0,1.0,1,25.0,746.55,0.0,3.1106249999999998,66.45833333333333
13.0,0.0,18.0,4.0,3158.0,51.0,38.0,21.0,3.0,2.0,1,30.0,280.36,0.0,5.497254901960784,61.92156862745098
0.0,0.0,34.0,0.0,5703.0,58.0,76.0,35.0,2.0,1.0,1,25.0,601.245,0.0,10.366293103448276,98.32758620689656
3.0,0.0,25.0,2.0,1610.0,40.0,207.0,24.0,2.0,2.0,1,25.0,1005.75,0.0,25.14375,40.25
3.0,0.0,9.0,1.0,1487.0,19.0,0.0,7.0,3.0,1.0,1,30.0,60.24,1.0,3.170526315789474,78.26315789473684
0.0,0.0,39.0,0.0,585.0,16.0,17.0,11.0,2.0,1.0,2,25.0,103.545,0.0,6.4715625,36.5625
17.0,0.0,19.0,0.0,6098.0,137.0,71.0,29.0,2.0,2.0,1,25.0,600.075,0.0,4.380109489051096,44.51094890510949
0.0,0.0,34.0,0.0,2730.0,18.0,409.8875997145183,4.0,3.0,1.0,1,30.0,1993.92,0.0,110.77333333333334,151.66666666666666
7.0,0.0,36.0,0.0,2078.0,43.0,25.0,28.0,3.0,1.0,2,30.0,184.84,1.0,4.2986046511627904,48.325581395348834
5.0,0.0,37.0,0.0,818.0,7.0,7.0,2.0,4.0,1.0,2,45.0,38.125,1.0,5.446428571428571,116.85714285714286
12.0,0.0,34.0,5.0,9530.0,77.0,0.0,25.0,4.0,1.0,1,45.0,240.175,0.0,3.1191558441558445,123.76623376623377
9.0,0.0,29.0,2.0,1620.0,42.0,200.0,13.0,3.0,2.0,1,30.0,866.48,0.0,20.63047619047619,38.57142857142857
13.0,0.0,40.0,3.0,7138.0,87.0,147.0,43.0,3.0,1.0,1,30.0,877.0,0.0,10.080459770114942,82.04597701149426
10.0,1.0,35.0,0.0,2673.0,49.0,35.0,29.0,3.0,1.0,2,30.0,248.88,1.0,5.079183673469387,54.55102040816327
1.0,0.0,40.0,2.0,418.0,6.0,14.0,6.0,5.0,1.0,1,55.0,27.36,0.0,4.56,69.66666666666667
5.0,0.0,38.0,1.0,2638.0,61.0,7.0,33.0,2.0,1.0,1,25.0,152.955,0.0,2.507459016393443,43.24590163934426
6.0,0.0,34.0,3.0,6965.0,116.0,271.0,33.0,2.0,2.0,1,25.0,1538.145,0.0,13.259870689655171,60.043103448275865
2.0,0.0,21.0,0.0,1568.0,33.0,22.0,67.0,4.0,1.0,1,45.0,95.025,0.0,2.879545454545455,47.515151515151516
15.0,0.0,40.0,2.0,9295.0,129.0,155.0,48.0,3.0,1.0,1,30.0,996.96,0.0,7.728372093023256,72.05426356589147
0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2,45.0,0.0,0.0,4.236490036231884,60.055842970176506
24.0,1.0,37.0,0.0,1035.0,49.0,26.0,21.0,3.0,1.0,2,30.0,147.36,1.0,3.0073469387755103,21.122448979591837
10.0,0.0,35.0,0.0,14078.0,169.0,0.0,45.0,3.0,1.0,1,30.0,569.88,0.0,3.3720710059171597,83.30177514792899
2.0,0.0,26.0,1.0,3340.0,67.0,40.0,27.0,3.0,1.0,1,30.0,296.28,0.0,4.4220895522388055,49.850746268656714
7.0,0.0,37.0,2.0,8108.0,137.0,405.0,58.0,3.0,1.0,1,30.0,1949.8,0.0,14.232116788321168,59.18248175182482
15.0,0.0,23.0,5.0,3157.0,57.0,46.0,22.0,4.0,1.0,1,45.0,195.35,0.0,3.4271929824561402,55.3859649122807
10.0,0.0,40.0,0.0,2150.0,58.0,56.0,27.0,3.0,1.0,2,30.0,312.32,0.0,5.384827586206897,37.06896551724138
11.0,0.0,39.0,3.0,1353.0,21.0,19.0,4.0,5.0,1.0,1,55.0,49.11,0.0,2.3385714285714285,64.42857142857143
29.419593208926564,1.0,40.0,5.506072783915396,16045.0,241.0,82.0,49.0,3.0,2.0,1,30.0,979.44,0.0,4.064066390041494,66.57676348547717
3.0,0.0,15.0,3.0,2663.0,45.0,56.0,21.0,3.0,1.0,1,30.0,332.32,0.0,7.384888888888889,59.17777777777778
9.0,0.0,44.0,2.0,2778.0,66.0,19.0,39.0,2.0,1.0,1,25.0,213.48,0.0,3.2345454545454544,42.09090909090909
10.0,0.0,41.0,1.0,15565.0,184.0,160.0,34.0,2.0,1.0,1,25.0,1428.705,0.0,7.764701086956522,84.59239130434783
0.0,0.0,29.0,2.0,6480.0,102.0,253.0,26.0,2.0,2.0,1,25.0,1434.69,0.0,14.065588235294118,63.529411764705884
5.0,0.0,37.0,0.0,2375.0,48.0,157.0,25.0,2.0,1.0,1,25.0,815.535,0.0,16.990312499999998,49.479166666666664
13.0,0.0,44.0,1.0,4630.0,81.0,20.0,23.0,3.0,1.0,1,30.0,268.44,0.0,3.314074074074074,57.160493827160494
1.0,0.0,32.0,2.0,6660.0,110.0,264.0,31.0,2.0,2.0,1,25.0,1492.65,0.0,13.569545454545455,60.54545454545455
9.0,0.0,38.0,0.0,2048.0,55.0,341.0,26.0,3.0,1.0,1,30.0,1448.12,0.0,26.329454545454542,37.236363636363635
5.0,0.0,12.0,1.0,1668.0,27.0,11.0,12.0,3.0,1.0,1,30.0,111.8,1.0,4.140740740740741,61.77777777777778
2.0,0.0,44.0,0.0,318.0,11.0,15.0,5.0,3.0,1.0,2,30.0,73.16,0.0,6.65090909090909,28.90909090909091
0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2,25.0,0.0,1.0,4.236490036231884,60.055842970176506
27.0,0.0,38.0,3.0,15385.0,228.0,56.0,32.0,3.0,1.0,1,30.0,848.52,0.0,3.721578947368421,67.4780701754386
29.419593208926564,0.0,34.0,5.0,16495.0,241.70055817253422,39.0,75.16185358381713,2.0,2.0,1,25.0,929.025,0.0,3.7161,65.98
0.0,0.0,36.0,0.0,133.0,2.0,0.0,2.0,3.0,1.0,2,30.0,5.4,1.0,2.7,66.5
0.0,0.0,25.0,0.0,710.0,4.0,0.0,1.0,4.0,1.0,2,45.0,17.85,0.0,4.4625,162.0409466248351
3.0,1.0,34.0,0.0,2280.0,30.0,0.0,16.0,2.0,1.0,2,25.0,103.95,1.0,3.4650000000000003,76.0
13.0,0.0,18.0,4.0,3157.0,51.0,38.0,21.0,3.0,1.0,1,30.0,280.32,0.0,5.496470588235294,61.90196078431372
1.0,0.0,36.0,0.0,5613.0,89.0,0.0,10.0,2.0,1.0,1,25.0,256.59,0.0,2.8830337078651684,63.06741573033708
4.0,0.0,39.0,0.0,918.0,15.0,28.0,19.0,3.0,1.0,2,30.0,149.32,0.0,9.954666666666666,61.2
0.0,0.0,35.0,0.0,1345.0,22.0,253.0,16.0,3.0,1.0,1,30.0,1066.68,0.0,48.48545454545455,61.13636363636363
20.0,0.0,42.0,3.0,9600.0,135.0,162.0,50.0,3.0,1.0,1,30.0,1037.4,0.0,7.684444444444445,71.11111111111111
21.0,0.0,40.0,3.0,6183.0,107.0,38.0,28.0,3.0,1.0,1,30.0,403.6,0.0,3.7719626168224303,57.78504672897196
1.0,0.0,35.0,0.0,1033.0,12.0,10.0,2.0,4.0,1.0,2,45.0,51.125,1.0,4.260416666666667,86.08333333333333
6.0,0.0,29.0,0.0,5513.0,86.0,11.0,21.0,2.0,1.0,1,25.0,301.455,1.0,3.5052906976744183,64.1046511627907
3.0,0.0,39.0,1.0,2690.0,22.0,409.8875997145183,10.0,3.0,1.0,1,30.0,1968.48,0.0,89.47636363636364,122.27272727272727
3.0,0.0,39.0,0.0,1848.0,33.0,11.0,11.0,3.0,1.0,1,30.0,119.24,0.0,3.6133333333333333,56.0
0.0,0.0,36.0,0.0,3118.0,72.0,0.0,13.0,2.0,1.0,1,25.0,143.55,0.0,1.9937500000000001,43.30555555555556
2.0,0.0,36.0,0.0,1743.0,47.0,0.0,12.0,3.0,1.0,2,30.0,71.6,0.0,1.523404255319149,37.08510638297872
4.0,0.0,34.0,0.0,4913.0,82.0,0.0,7.0,2.0,1.0,1,25.0,224.775,1.0,2.741158536585366,59.91463414634146
4.0,0.0,20.0,0.0,395.0,13.0,0.0,4.0,2.0,1.0,2,25.0,18.36,0.0,1.4123076923076923,30.384615384615383
2.0,0.0,42.0,0.0,498.0,13.0,18.0,9.0,2.0,1.0,2,25.0,103.995,0.0,7.999615384615385,38.30769230769231
7.0,0.0,31.0,1.0,3485.0,71.0,23.0,29.0,3.0,1.0,1,30.0,234.24,0.0,3.299154929577465,49.08450704225352
5.0,0.0,36.0,0.0,1000.0,12.0,7.0,8.0,2.0,1.0,2,25.0,77.04,0.0,6.420000000000001,83.33333333333333
0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2,25.0,0.0,1.0,4.236490036231884,60.055842970176506
1.0,0.0,37.0,1.0,6255.0,83.0,184.0,26.0,3.0,1.0,1,30.0,989.52,0.0,11.921927710843374,75.36144578313252
10.0,0.0,42.0,1.0,7993.0,141.0,402.0,50.0,3.0,1.0,1,30.0,1933.36,0.0,13.71177304964539,56.687943262411345
3.0,0.0,35.0,0.0,6413.0,69.0,101.0,35.0,2.0,1.0,1,25.0,746.19,0.0,10.814347826086957,92.94202898550725
9.0,0.0,33.0,1.0,15530.0,178.0,142.0,26.0,2.0,1.0,1,25.0,1345.86,0.0,7.561011235955055,87.24719101123596
10.0,0.0,40.0,1.0,2888.0,65.0,18.0,38.0,2.0,1.0,1,25.0,213.885,0.0,3.2905384615384614,44.43076923076923
14.0,0.0,29.0,1.0,760.0,28.0,15.0,9.0,3.0,1.0,1,30.0,91.52,0.0,3.2685714285714282,27.142857142857142
7.0,0.0,38.0,1.0,4515.0,83.0,2.0,25.0,3.0,1.0,1,30.0,191.92,0.0,2.312289156626506,54.397590361445786
8.0,0.0,38.0,0.0,4370.0,71.0,5.0,17.0,3.0,1.0,1,30.0,197.64,0.0,2.783661971830986,61.54929577464789
11.0,0.0,16.0,1.0,6203.0,141.0,110.0,44.0,2.0,2.0,1,25.0,780.48,0.0,5.53531914893617,43.99290780141844
2.0,0.0,36.0,1.0,528.0,5.0,13.0,5.0,5.0,1.0,1,55.0,27.495,0.0,5.4990000000000006,105.6
2.0,0.0,39.0,0.0,808.0,15.0,20.0,9.0,4.0,1.0,2,45.0,70.575,1.0,4.705,53.86666666666667
5.0,0.0,27.0,0.0,2930.0,57.0,7.0,10.0,3.0,1.0,1,30.0,147.48,0.0,2.5873684210526315,51.40350877192982
5.0,0.0,42.0,0.0,738.0,17.0,46.0,10.0,3.0,1.0,2,30.0,214.2,0.0,12.6,43.411764705882355
0.0,0.0,21.0,0.0,0.0,0.0,3.0,0.0,4.0,1.0,2,45.0,7.5,0.0,4.236490036231884,60.055842970176506
10.0,0.0,32.0,2.0,1953.0,47.0,47.0,74.0,5.0,1.0,1,55.0,100.5,0.0,2.1382978723404253,41.5531914893617
0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2,25.0,0.0,0.0,4.236490036231884,60.055842970176506
9.0,1.0,34.0,0.0,2875.0,35.0,0.0,12.0,2.0,1.0,2,25.0,130.95,1.0,3.741428571428571,82.14285714285714
0.0,0.0,36.0,0.0,5790.0,75.0,161.0,26.0,3.0,1.0,1,30.0,878.6,0.0,11.714666666666666,77.2
1.0,0.0,38.0,0.0,2203.0,57.0,0.0,30.0,1.0,1.0,1,15.0,124.3,0.0,2.180701754385965,38.64912280701754
5.0,0.0,32.0,1.0,3763.0,78.0,7.0,24.0,2.0,1.0,1,25.0,204.345,0.0,2.6198076923076923,48.243589743589745
0.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2,25.0,0.0,1.0,4.236490036231884,60.055842970176506
0.0,0.0,17.0,0.0,1505.0,26.0,53.0,16.0,2.0,1.0,1,25.0,307.395,0.0,11.822884615384615,57.88461538461539
6.0,0.0,36.0,2.0,4810.0,87.0,16.0,38.0,3.0,1.0,1,30.0,259.88,0.0,2.987126436781609,55.28735632183908
5.0,0.0,38.0,0.0,6593.0,77.0,112.0,40.0,2.0,1.0,1,25.0,804.15,0.0,10.443506493506494,85.62337662337663
0.0,0.0,31.0,0.0,7248.0,117.0,369.0,37.0,2.0,1.0,1,25.0,1991.925,0.0,17.025,61.94871794871795
20.0,0.0,32.0,5.506072783915396,10355.0,91.0,0.0,38.0,4.0,1.0,1,45.0,261.15,0.0,2.8697802197802194,113.79120879120879
9.0,0.0,30.0,3.0,1735.0,48.0,232.0,17.0,3.0,2.0,1,30.0,999.32,0.0,20.819166666666668,36.145833333333336
3.0,0.0,34.0,0.0,3015.0,25.0,409.8875997145183,4.0,3.0,1.0,1,30.0,2013.6,0.0,80.544,120.6
23.0,1.0,34.0,0.0,1070.0,53.0,48.0,21.0,3.0,1.0,2,30.0,236.92,1.0,4.4701886792452825,20.18867924528302
12.0,1.0,38.0,1.0,2328.0,47.0,39.0,33.0,3.0,1.0,1,30.0,251.0,1.0,5.340425531914893,49.53191489361702
12.0,0.0,40.0,1.0,14078.0,175.0,7.0,46.0,3.0,1.0,1,30.0,598.12,0.0,3.4178285714285717,80.44571428571429
22.0,0.0,39.0,2.0,15015.0,227.0,58.0,35.0,3.0,1.0,1,30.0,841.68,0.0,3.7078414096916297,66.1453744493392
2.0,0.0,23.0,0.0,1388.0,31.0,19.0,63.0,4.0,1.0,1,45.0,82.975,0.0,2.676612903225806,44.774193548387096
5.0,0.0,34.0,1.0,1893.0,29.0,7.0,4.0,4.0,1.0,1,45.0,65.55,0.0,2.2603448275862066,65.27586206896552
25.0,1.0,33.0,0.0,1200.0,50.0,18.0,17.0,3.0,1.0,2,30.0,122.0,1.0,2.44,24.0
5.0,0.0,19.0,0.0,965.0,22.0,4.0,7.0,2.0,1.0,1,25.0,62.415,0.0,2.8370454545454544,43.86363636363637
